ctr,fill_rate,gross_cpm,net_cpm,pageviews,sessions,unfilled_impressions,viewable_percent,viewable_time,target_action,target_projected_cpm
0.0031594022060600457,0.5180427151416358,1.9369648316044323,1.3598476993804265,183998,121331,88679,0.7470955550215427,24.993506485581005,2,1.5638248542874904
0.034885652460512784,0.7721615357452875,6.3829119062635735,5.372591798268953,168273,86383,38339,0.4325966577812975,6.7160425556500725,0,7.2529989276630875
0.00954904294340115,0.6346185805426953,2.450593543056395,2.0382397647049544,181615,106324,66358,0.49698949491806227,4.6118246205914675,0,2.7516236823516884
0.02383348865015519,0.7549507734428587,6.406228742149475,4.984203075220745,42131,27170,10324,0.8323855709919028,4.033389137409872,2,5.731833536503856
0.027921806541967523,0.7890783895974417,4.360321769129326,3.32727593495219,6252,3664,1318,0.687243872454573,6.898175714704947,2,3.8263673251950183
0.005636630169950172,0.5071268861772621,3.454112911646179,2.72352538299828,143013,81008,70487,0.3500511500782316,18.70713175095525,0,3.6767592670476783
0.019613174434569794,0.7209461192338912,7.373298948822911,5.490850880802955,188401,124101,52574,0.8222363430117032,5.382690061367873,2,6.314478512923398
0.03250397925549081,0.7411369836089737,2.8077107180927086,2.158765560242361,78477,42988,20314,0.48081338565812953,16.568219649284693,0,2.914333506327188
0.009164951038458564,0.5371730307732453,1.9021580533745446,1.368045150928375,142162,62785,65796,0.652481109641768,6.183241941180331,2,1.5732519235676312
0.01275268763301135,0.9394263208539457,4.317731481840107,3.4547622968218086,80697,46851,4888,0.4231169862484763,20.901184647422333,0,4.663929100709442
0.01273280934596115,0.6703334150965149,1.222632770396156,0.9564745370755647,109680,55585,36157,0.7918194945927592,4.96121316089181,2,1.0999457176368994
0.012223383452545283,0.6575755546932143,1.6460341036012225,1.2710211316319517,179293,76114,61394,0.7804682432587275,23.180065212231703,2,1.4616743013767444
0.0030766506350653677,0.6356700475921299,6.643408958551429,5.396035540548658,55428,38571,20194,0.5951248552930328,23.252960459470962,2,6.205440871630956
0.009027962125991749,0.872378150379417,4.718860277814738,3.813204387714473,110113,45256,14052,0.4388403193892114,18.407040475344708,0,5.147825923414539
0.03143703248136478,0.7507219466366764,4.7247943968572095,3.3833109356017603,110977,56181,27664,0.5184401078772454,4.411990830247061,2,3.890807575942024
0.026071777007189854,0.5893191004532194,4.947755644131854,4.08737308754813,142301,70901,58440,0.36586917250058815,22.482127457017583,0,5.517953668189976
0.021182143420837657,0.8327601363807999,6.524198670251368,5.054729458893476,31734,18255,5307,0.7052523614672022,14.82807211686006,3,5.30746593183815
0.02094220477846581,0.7765846858360942,3.6514083816590253,2.740809296795951,190625,110994,42588,0.43439423550556,13.459697050525625,0,3.700092550674534
0.012231848363551075,0.9575089936423385,1.0527405419385232,0.7725009250940278,6605,3129,280,0.3883747552927556,6.291041553180032,0,1.0428762488769376
0.010693235735590802,0.5849530616944298,7.277357972384976,5.181734033966242,160890,65236,66776,0.6833288043015319,24.93687729967307,2,5.958994139061177
0.031484748941116705,0.7822392247247734,7.4217692915987215,5.201138817828158,136189,65012,29656,0.3939881730645362,17.378794058261914,0,7.021537404068014
0.03259878363033792,0.7728138175768255,5.001288826289299,3.710940625310177,102579,47342,23304,0.8323967365773288,18.35190701324521,2,4.267581719106703
0.007783235529502872,0.8607611200122591,4.708880162267817,3.795755378718306,83477,40619,11623,0.6196810217824368,5.550342451306653,3,3.985543147654221
0.017358763463063795,0.760968821950277,1.3627647577569884,1.0227421975748274,70545,39828,16862,0.6019070889389375,6.639800633595424,2,1.1761535272110515
0.024275432627914335,0.5430553745089018,1.9717734140941428,1.3810431817749187,98070,53102,44812,0.5265125027809977,10.023970130488891,2,1.5881996590411565
0.03260399090442608,0.9070035098159872,7.755188374665588,5.573224119652657,144639,100853,13450,0.4127509955292805,10.722257454167408,0,7.523852561531088
0.03249928040205018,0.8535823098681258,1.3366625077486138,1.0923569214769855,177904,111216,26048,0.7397454220057336,20.978051563934336,3,1.1469747675508348
0.0073377695507968995,0.6154889555718499,5.4363099460412405,4.54573321343497,153056,101500,58851,0.5158448090824495,20.781787107846274,2,5.227593195450216
0.015930586891387426,0.6847027704182047,4.238758499687245,3.158751153640711,107974,59473,34043,0.4277169823307495,22.690215185315076,0,4.26431405741496
0.014052301526689188,0.7663409019458545,7.345304776751829,5.829496093708835,72506,38388,16941,0.48304868225186637,18.802630146613932,0,7.869819726506928
0.02458639865171351,0.5816980723967577,7.150403807614068,5.53665451302298,30053,20080,12571,0.733728466173492,5.488522233853277,2,6.367152689976426
0.011598550305048642,0.6217596785090882,6.207624048008739,4.376560345844233,24029,14759,9088,0.5716898179219745,19.35661171278268,2,5.033044397720867
0.004499145045300931,0.7628758622274514,3.65175095889841,2.806553319575684,69435,36049,16464,0.7385124511787545,5.448100829021797,2,3.2275363175120364
0.008794547437909812,0.8539037585126025,6.04025575582252,4.809083381055874,175738,100109,25674,0.6938984911031237,15.777675389878508,1,6.011354226319843
0.029111160145508665,0.9699466493363735,3.397669800249804,2.4942383955395764,60318,32487,1812,0.8210058367864985,5.527082271669844,3,2.6189503153165554
0.020931814288571108,0.7478854526533883,5.280179648042535,3.710469507234741,32306,21956,8144,0.610823250974065,18.022968949168522,2,4.267039933319952
0.03236497896002806,0.8465469308135654,2.0677733003998293,1.6261863629525009,114945,48354,17638,0.342526586018833,4.397680219191619,0,2.195351589985876
0.029574947487334382,0.9462362371452995,1.8596754729201366,1.3675791310116439,137717,62784,7404,0.7606199339513706,9.639367491063595,3,1.4359580875622262
0.0115891049775518,0.6114238542297852,5.255260756559811,3.9776850823116305,62545,40082,24303,0.30254761265253155,9.670480948896316,0,5.369874861120701
0.014537735582092072,0.7633238454395822,7.438989314889323,5.593762143123991,131161,71384,31042,0.8051500987166156,15.502569155141046,2,6.432826464592589
0.0021167867882769037,0.9472472368107732,2.7375850993000634,2.153507064070134,181837,74582,9592,0.4713102441230166,19.951401273560016,0,2.907234536494681
0.010437963869400217,0.6078476348997376,2.488765490388584,1.934457815621581,75480,51954,29599,0.3817645002642121,11.536354845721545,0,2.6115180510891345
0.0039018887146738913,0.9884683834045143,4.515365072318698,3.5640126573914066,178021,111261,2052,0.4154480762025722,22.655248657136415,0,4.811417087478399
0.007974747776388244,0.5934369831251967,1.255847674936664,0.9680199987702917,98607,56820,40089,0.46172457357153435,18.42336159516605,0,1.306826998339894
0.01894002282492272,0.761883386716051,4.367615638713102,3.3829445211440152,161594,72163,38478,0.4000604717723991,21.821069283310898,0,4.566975103544421
0.03316792571254352,0.6829215649770789,2.8952127120048763,2.306326248020053,188675,120794,59824,0.8384122895887787,21.315143767501123,2,2.6522751852230604
0.0304777878403918,0.699912402728774,4.862058166815379,3.5886038617109315,35678,21462,10706,0.31084079576490026,4.394497385645199,0,4.8446152133097575
0.02819714690268844,0.5874868844066234,5.569222754963123,4.09742987308106,69929,44866,28846,0.8438008300754936,15.87354025007053,2,4.712044354043218
0.028432905064727926,0.9716981660918886,7.610868079040914,5.4886709562377956,91925,44854,2601,0.7929847001866159,2.299044240746929,3,5.763104504049686
0.003907290049051914,0.6018642650215533,1.1857254271167381,0.8622776902966108,149931,88890,59692,0.6871703743261802,22.94435208142699,2,0.9916193438411024
0.022241883215470538,0.6645742700034192,6.775751319958618,5.112025764409136,121243,71199,40668,0.5251764087051822,14.697085159595545,2,5.8788296290705055
0.015828301990600768,0.6442882221755397,7.639173148735097,6.222418735959135,166047,72109,59064,0.6111771409816082,24.663448181559897,2,7.155781546353005
0.01701622539158969,0.5892324980225758,4.393448570052423,3.413132452353723,40367,24609,16581,0.5214025239783393,7.0145314723639896,2,3.925102320206781
0.022931841704157203,0.706634927931108,1.9259334778773127,1.6083197861441438,131678,79659,38629,0.7524211317514207,14.182218609066865,2,1.8495677540657653
0.028711850565683546,0.7440644692203928,1.4702277994099706,1.1185305102883865,126829,82302,32460,0.4135316994683318,2.252904059145051,0,1.5100161888893218
0.005654111422339448,0.9410091345055716,7.117230542937607,5.619850396683968,182900,109650,10789,0.39645420324289726,23.031474756274076,0,7.5867980355233575
0.015238197846330487,0.6877378788422538,4.632423936979863,3.275331696192729,106371,73139,33215,0.40140400637342977,4.0777500932849815,0,4.421697789860184
0.027213521468206273,0.5334423556235048,6.859552934921206,5.251529741211419,160834,78669,75038,0.6115225521632934,12.949159250579292,2,6.039259202393131
0.02356481962233004,0.9590465722691315,6.1280046804717525,4.487176623234206,119130,68919,4878,0.3282841974163377,13.416423685628436,0,6.057688441366179
0.021292656863174237,0.6637795065003108,6.396385426220753,4.5797463252753445,20048,10133,6740,0.5270364528337137,18.21328764284592,2,5.266708274066646
0.02134172598111726,0.7252439412529542,1.5315338725873546,1.0899387495966981,91123,55440,25036,0.44967982547647944,15.575305337989004,0,1.4714173119555425
0.013273112495960911,0.5448752159300507,7.421195028235699,5.347140181296861,185553,112661,84449,0.5867153670774632,3.994219872830223,2,6.14921120849139
0.03357780696213364,0.8716122828333839,5.472645697339833,4.453942126270116,190828,115962,24499,0.7670576083609256,7.7423642037612765,3,4.6766392325836215
0.01764044876386678,0.6083926264916051,7.913676055976529,6.660220207968414,164007,100318,64226,0.8088865745786162,6.153232937928671,2,7.659253239163675
0.020310137838789405,0.9485892658181405,1.237621850100592,0.9958066792875668,147194,99697,7567,0.8340820348409523,23.71812924960898,3,1.0455970132519452
0.01712328336635377,0.9224008989847636,6.911845789745493,5.169128042195673,71150,29249,5521,0.6279484331651292,7.29020325761717,3,5.427584444305457
0.00509927411642748,0.5377070687983125,5.8740214311469785,4.4112799249654735,156734,81712,72457,0.6148352676884061,20.491470526220645,2,5.072971913710294
0.01930565067294678,0.8242110357894653,6.164990368345675,4.796517965940416,84273,55872,14814,0.5296283462153407,12.624685563238515,3,5.036343864237438
0.03467160465362042,0.5001163865521835,2.2983103670370575,1.7411874852414972,149991,95939,74978,0.8488637607933356,10.066371755389333,2,2.0023656080277217
0.027084401823658316,0.6969461476685287,4.359129342127362,3.4616971610482166,90431,43543,27405,0.5190580611865996,4.109084707562893,2,3.9809517352054486
0.012436595770166353,0.7560344039009164,6.125902650292516,4.291206778420949,114996,58232,28055,0.45798144540974495,8.815086770487772,0,5.793129150868281
0.008942663535696938,0.5206256629218173,1.1251175431338967,0.9542778484594493,171472,74219,82199,0.5153965772971958,4.862063817827696,2,1.0974195257283665
0.033518133717020455,0.8910147678502578,2.8128785612126954,2.217344728767373,136878,90850,14917,0.8196026122602758,12.750234758747004,3,2.3282119652057416
0.021855987233164065,0.5818466335851169,7.938180382958835,5.832584031352496,193051,125743,80724,0.42681305769276046,21.104777908264367,0,7.873988442325871
0.0050915179091898626,0.5230032250024284,3.688634280438747,2.602367598843933,191626,124147,91404,0.7404233279214313,16.48489222891152,2,2.992722738670523
0.008355016783242821,0.7539475796714321,5.180918507012387,4.034664767844388,178946,92850,44030,0.7170311616372502,18.00847421523722,2,4.6398644830210465
0.006232460815555073,0.8997582312454027,2.5710840028566246,1.886076885353833,65504,37853,6566,0.6190474143107962,4.1041972601483625,3,1.9803807296215248
0.030833669329432937,0.630144020868466,1.9066044489796292,1.5887967707507846,108320,71020,40062,0.3194823026301998,9.568181403507033,0,2.1448756405135594
0.03267404260284566,0.8602542007164918,2.9697367240426873,2.1913609007246437,74669,35686,10434,0.6978810625287217,13.405141906811728,3,2.300928945760876
0.00375557134086003,0.6078897689554076,5.782811345617171,4.114005501633834,50648,21193,19859,0.7855984480256037,13.869817470203182,2,4.731106326878908
0.03182146646111572,0.7799462815405913,5.634784070745952,4.403960358840872,104616,69422,23021,0.7385843118838105,17.144392197143787,2,5.064554412667003
0.029919778789204227,0.9249741584703032,5.958540837005243,4.919085300629563,102624,69684,7699,0.3582087516057212,18.076786974910515,0,6.640765155849911
0.0074335323526902005,0.9320021950574715,7.7292070172943514,5.950102020824799,190374,123313,12945,0.37087842711039487,9.707733647960264,0,8.03263772811348
0.026279280713914666,0.578772349063671,6.725769168833436,5.547549777949515,97124,46387,40911,0.4062230755230112,3.934259162763647,0,7.489192200231845
0.012098741601111962,0.7743237130313264,1.8109069974618035,1.3699589382632575,173383,97440,39128,0.728914967333129,4.460554693020043,2,1.5754527790027462
0.026874948685068956,0.765220623551294,7.740944027012962,5.815622814163945,96357,60330,22622,0.7338438400289093,5.996329932074037,2,6.687966236288537
0.027209039690393656,0.9641759652456057,2.1646431085259064,1.7655860513098458,68888,39586,2467,0.4902356813241262,16.281056908651973,0,2.383541169268292
0.002555229149625437,0.9270530350146644,7.814422784241779,6.605779127093017,82475,49012,6016,0.6269177225756999,10.823081989329301,3,6.936068083447668
0.00323128891551644,0.902541344229646,3.6028347046710723,2.964476693005756,32082,19409,3126,0.5452464885072116,8.293413324478315,3,3.1127005276560435
0.03490223300536218,0.7088288380956267,4.159709170307728,3.013890545639176,46846,30345,13640,0.46410593704449593,21.318784787466853,0,4.068752236612888
0.027275974520571355,0.6127263046854026,1.9193458848656464,1.5934565931747813,180485,80373,69897,0.537784140573431,23.703166163854775,2,1.8324750821509983
0.01527072877548816,0.8128777143554019,3.78316078573956,2.803822580074561,133386,65837,24959,0.4764085072409701,18.66172147012469,0,3.7851604831006576
0.02635845840905279,0.5981759803388692,7.0768596944337165,5.712714354806951,31385,20692,12611,0.5602654486803564,24.2684488420386,2,6.569621508027993
0.00730786753390612,0.9256253522982493,6.436177969542192,5.249593107590066,90553,56895,6734,0.6444211768972785,5.018632186694914,3,5.512072762969569
0.0021058901027025652,0.9512154454296866,5.316552201645166,4.356811354356396,73760,29531,3598,0.6290799958173348,15.968048310041437,1,5.446014192945495
0.009416358490514757,0.773622209565767,2.578780997106148,1.8673567475007313,134749,77425,30504,0.4479463724393037,20.343859314655326,0,2.5209316091259875
0.011552306603401508,0.7230578730500826,1.0813437793567044,0.7686916442672529,166087,86143,45996,0.8360849185288795,18.603415442319506,2,0.8839953909073408
0.023337451157192768,0.8709590411294994,7.668540466271019,6.412224937856968,186002,101213,24001,0.3577115981299962,7.567035364838132,0,8.656503666106907
0.03454652817108298,0.5698228160217415,4.492217074159493,3.561085413540663,53787,27098,23137,0.7266926046861258,23.64846259734489,2,4.095248225571762
0.0034621532529756113,0.7617786809284581,7.1777344007372,5.113247732417153,117755,59741,28051,0.47715208622063443,24.48172688524007,0,6.902884438763157
0.007829209055318002,0.8396650310031136,6.750085096069065,4.766758381901642,161075,69482,25825,0.6500366372490002,18.248941709198725,1,5.958447977377053
0.0020739289240718295,0.958744000659408,1.3637989855603068,1.0653921988378814,69881,47558,2883,0.8210427544470713,16.382007184920802,1,1.3317402485473517
0.027636372682014902,0.8000064130817675,4.390789133018284,3.50878066225903,103511,58408,20701,0.7495137734793715,12.403320543920904,3,3.684219695371982
0.02288164163668185,0.7579373038586954,6.121126652287323,4.359738775396102,77715,36847,18811,0.3877495740622536,22.05102203162064,0,5.885647346784738
0.008453275570173507,0.9781739753513743,3.358270542397748,2.4425295644034586,115198,61066,2514,0.32401391173904864,5.718468515376461,0,3.2974149119446694
0.0017092787359122954,0.8200988794262918,3.3262023774857625,2.599000723419783,196387,90311,35330,0.6741255333372103,3.660563406521044,3,2.7289507595907723
0.002042185074997406,0.6262646153704947,4.238360697175214,3.5188602972267593,64321,40059,24039,0.5340213339464415,9.956504828580147,2,4.046689341810773
0.013615317941476492,0.9839482862306683,1.2807643398873774,1.063104491190089,9703,5592,155,0.316166945166079,11.09684890652735,0,1.4351910631066205
0.021610416261079835,0.7928845469753736,6.55069266223942,5.229099594005462,34426,19888,7130,0.8017998400891801,6.8452303471303315,2,6.013464533106281
0.022180863841158416,0.8094645078453351,6.131791156906967,4.413265645064585,24975,13026,4758,0.6310204610141047,16.54843226420504,3,4.633928927317815
0.013676853664423772,0.7511814505508445,3.891218222533879,2.764204369381302,140720,66725,35013,0.7789124456998813,12.242020865061306,2,3.178835024788497
0.01850379003360947,0.6760243510058852,5.150655960044492,3.731797453372085,130818,64577,42381,0.5194752703754111,21.733683840222234,2,4.291567071377897
0.0013070337404047087,0.7883221903368967,5.190997860700753,3.942557510054347,126750,67955,26830,0.4298277548405552,3.6904251885902912,0,5.322452638573369
0.006771768772976385,0.7546892347924486,3.359022235019004,2.7689512129488647,178312,95366,43741,0.6233364041107128,23.817417161582977,2,3.1842938948911943
0.009585944590564256,0.6760328664789603,3.6555101294569665,2.8908897209764133,187958,112613,60892,0.5610469816623976,21.415920326291534,2,3.324523179122875
0.02839278520030181,0.7868236385544085,7.07789896359281,5.173067767592556,186180,76381,39689,0.8426811391964388,4.828328596181414,2,5.949027932731439
0.008858451022539984,0.5253314502483483,5.480020767858396,4.020719604956754,81260,55270,38571,0.4738858577372128,13.666400599833025,0,5.427971466691618
0.0024134772077133316,0.5726881684714236,7.906410860711929,6.679081344005063,131945,65568,56381,0.8352037614386905,15.342581282995765,2,7.680943545605822
0.009643635716514772,0.7556477228517444,3.398574416846407,2.650333222170449,44062,18021,10766,0.469361467875155,18.207657542942876,0,3.5779498499301066
0.007863017372180245,0.8299818923292095,7.789384322750893,5.5622833404454015,159268,84909,27078,0.777478239907628,6.074445157289876,3,5.840397507467672
0.024549282375689596,0.910676491927574,7.6122995363181625,6.108772972763649,191481,90617,17103,0.7569824552379381,21.886003226965844,3,6.414211621401832
0.027129658393808903,0.5554238113475207,6.568572601874822,5.503161092404713,106376,49433,47292,0.6623870086279615,11.058881330045645,2,6.328635256265419
0.023141921219410732,0.5522305848509155,5.604917132221252,4.763686659617239,10704,7063,4792,0.8463353155472457,19.305838540158167,2,5.478239658559825
0.004076377639759725,0.6414559418100126,1.7637674223602482,1.4067398834883105,34165,23153,12249,0.5409947905265933,22.73163994053422,2,1.617750866011557
0.03084829940740514,0.6554259012150453,7.082304378783997,5.3567068503222375,120142,48264,41397,0.47852220644514865,10.428615302042152,0,7.231554247935021
0.014469871514714683,0.8407789312780325,3.7199067088924203,2.8542994587793133,144999,74235,23086,0.4249982949947333,3.6835062466742037,0,3.853304269352073
0.02151725217496685,0.827424271291958,5.336432422067301,4.106513391862979,112522,63317,19418,0.8233132078162952,21.484849311569207,3,4.311839061456128
